termreason_desc,termtype_desc,recorddate_key,birthdate_key,EmployeeID,city_name,terminationdate_key,age,length_of_service,gender_full,orighiredate_key,department_name,job_title,store_name,gender_short,BUSINESS_UNIT,STATUS
0,0,9,900,4652,24,0,49,16,1,876,1,1,29,1,0,0
0,0,3,1975,2217,8,0,60,21,1,1850,5,5,46,1,0,0
0,0,9,1104,3181,0,0,56,21,0,1067,5,5,42,0,0,0
0,0,3,2499,7785,16,0,23,2,0,2303,4,4,17,0,0,0
0,0,8,940,6721,17,0,30,5,0,154,0,0,5,0,0,0
0,0,4,3129,5750,7,0,34,5,0,2800,0,0,31,0,0,0
0,0,2,1736,4161,17,0,42,9,0,1641,4,4,5,0,0,0
0,0,1,3913,2737,13,3,53,16,0,28,2,6,11,0,0,0
0,0,8,3615,3279,19,0,53,17,0,3187,1,1,30,0,0,0
0,0,2,3801,2318,0,0,52,14,0,3323,2,2,41,0,0,0
0,0,3,3102,2049,9,0,60,22,1,2778,5,5,28,1,0,0
0,0,7,2470,4368,21,0,46,13,0,2280,1,1,33,0,0,0
0,0,9,2533,4275,11,0,51,17,1,2332,1,1,21,1,0,0
0,0,7,1287,4667,25,0,44,12,0,1240,2,2,38,0,0,0
0,0,6,413,5662,0,0,37,8,1,407,4,4,42,1,0,0
0,0,6,2054,7355,10,0,23,1,1,1919,3,3,8,1,0,0
0,0,6,593,6965,17,0,26,2,1,579,0,0,5,1,0,0
0,0,7,4021,3844,12,0,49,15,1,3493,1,1,12,1,0,0
0,0,2,552,1740,17,0,55,16,0,539,2,6,5,0,0,0
0,0,3,646,4024,24,0,50,16,0,629,1,1,29,0,0,0
0,0,5,4316,2878,1,0,50,13,0,3711,5,5,26,0,0,0
0,0,3,2916,3758,5,0,51,17,0,1194,5,5,15,0,0,0
0,0,3,3908,4524,17,0,47,15,1,3410,4,4,5,1,0,0
0,0,0,4317,7821,0,0,24,3,0,3712,0,0,44,0,0,0
0,0,0,10,4243,0,0,50,17,0,10,2,2,42,0,0,0
1,1,16,503,4550,6,362,65,13,1,491,1,1,16,1,0,1
1,1,52,4318,2522,2,639,65,13,1,575,5,5,18,1,0,1
0,0,8,1067,1543,0,124,62,22,1,1033,15,21,35,1,1,0
0,0,1,4319,7295,8,0,22,0,0,3713,3,3,46,0,0,0
0,0,6,3631,4968,11,0,42,10,0,3200,2,2,21,0,0,0
0,0,0,4320,8041,0,0,22,2,0,3714,4,4,44,0,0,0
0,0,2,983,5047,11,116,58,6,1,550,1,1,21,1,0,0
0,0,4,2303,3855,24,0,46,12,1,2134,1,1,29,1,0,0
0,0,9,4321,8011,0,0,23,3,0,3715,4,4,44,0,0,0
0,0,8,3783,1673,0,536,62,22,1,1801,2,6,42,1,0,0
0,0,6,3722,1664,0,524,60,20,1,3268,1,8,42,1,0,0
0,0,0,1115,4258,25,0,50,17,1,1078,1,1,38,1,0,0
0,0,2,3161,5324,1,0,35,5,0,2825,2,2,26,0,0,0
0,0,5,453,6501,0,0,27,1,1,57,3,3,43,1,0,0
0,0,3,3053,7576,6,0,24,3,0,2743,4,4,16,0,0,0
0,0,8,1094,5151,6,0,43,12,0,1059,2,2,16,0,0,0
0,0,9,3773,5798,7,0,40,12,0,1125,0,0,31,0,0,0
0,0,5,2105,1960,6,0,55,16,1,1964,5,5,16,1,0,0
0,0,6,1117,3043,8,0,52,16,0,1080,1,1,46,0,0,0
0,0,2,809,6481,11,0,26,0,0,790,0,0,21,0,0,0
0,0,3,3677,2704,11,0,57,20,0,1708,5,5,21,0,0,0
0,0,4,1173,6626,0,134,27,2,1,1135,3,3,43,1,0,0
0,0,8,902,4427,4,0,47,14,1,878,5,5,1,1,0,0
0,0,2,1527,5201,0,0,36,6,1,1452,4,4,42,1,0,0
0,0,6,4322,7500,17,0,22,0,1,3716,0,0,5,1,0,0
0,0,4,4323,1569,2,640,58,18,0,3717,5,5,18,0,0,0
0,0,0,2407,7213,20,0,28,5,0,1190,4,4,6,0,0,0
0,0,8,2761,6468,0,0,32,6,1,2513,3,3,43,1,0,0
0,0,2,1887,5606,0,0,33,4,1,671,4,4,42,1,0,0
0,0,1,2515,4902,0,311,61,10,1,2316,5,5,35,1,0,0
0,0,4,3193,1360,0,411,59,19,1,1589,16,39,35,1,1,0
0,0,1,1793,5883,0,0,34,6,1,1023,5,5,43,1,0,0
0,0,4,3796,6253,17,0,29,3,1,3138,0,0,5,1,0,0
0,0,0,1761,2015,3,0,62,23,1,1660,5,5,36,1,0,0
0,0,0,2972,3853,9,0,52,18,0,2134,1,1,28,0,0,0
0,0,5,4324,3730,2,641,63,11,1,1279,1,1,18,1,0,0
0,0,5,3796,6253,17,0,28,2,1,3138,0,0,5,1,0,0
0,0,2,4158,5810,2,0,31,3,1,3603,0,0,18,1,0,0
0,0,8,875,6976,24,0,28,4,0,853,3,3,29,0,0,0
0,0,7,2451,7771,8,0,21,0,1,2263,4,4,46,1,0,0
0,0,6,2679,4660,2,0,44,11,0,2449,2,2,18,0,0,0
0,0,8,39,7831,0,0,21,1,1,39,0,0,44,1,0,0
0,0,7,2193,1631,0,269,61,21,1,2043,4,7,41,1,0,0
0,0,8,3127,5227,6,0,42,12,1,2799,2,2,16,1,0,0
0,0,0,208,6800,15,0,31,7,1,207,3,3,22,1,0,0
0,0,9,4325,7338,17,0,28,6,0,3718,0,0,5,0,0,0
0,0,2,1184,6093,38,0,29,2,1,1146,0,0,3,1,0,0
0,0,0,3786,3996,8,0,51,17,0,3314,3,3,46,0,0,0
0,0,0,4326,2095,0,0,61,23,1,3719,1,1,41,1,0,0
0,0,5,4327,4854,8,642,59,8,0,3720,1,1,37,0,0,0
0,0,2,867,2709,17,0,50,13,0,846,2,2,5,0,0,0
0,0,3,1563,2769,6,0,57,20,1,1486,5,5,16,1,0,0
0,0,2,3420,4447,2,0,41,8,0,1003,2,2,18,0,0,0
0,0,1,1344,2127,8,154,56,17,1,1288,5,5,46,1,0,0
0,0,0,459,4732,17,0,47,15,1,450,4,4,5,1,0,0
0,0,6,3817,3827,8,0,48,14,0,3337,0,0,46,0,0,0
0,0,8,4328,7915,24,0,21,0,1,3721,4,4,29,1,0,0
0,0,9,1508,2428,0,0,60,23,1,1435,0,0,41,1,0,0
0,0,8,3238,6702,13,3,30,5,1,2882,3,3,11,1,0,0
0,0,0,3615,3279,19,0,55,19,0,3187,1,1,30,0,0,0
0,0,7,2111,6208,18,0,33,6,0,1970,4,4,32,0,0,0
0,0,3,3434,2070,0,0,60,22,0,3039,1,1,41,0,0,0
0,0,8,4049,3379,6,0,53,17,1,3516,5,5,16,1,0,0
0,0,0,635,2613,11,0,58,21,1,618,5,5,21,1,0,0
0,0,5,874,6098,3,0,30,3,0,852,3,3,36,0,0,0
0,0,1,4329,4013,0,0,46,12,0,3722,2,2,42,0,0,0
0,0,5,4330,1811,18,0,56,16,0,3723,5,5,32,0,0,0
0,0,2,490,5666,0,0,32,4,0,480,4,4,42,0,0,0
0,0,3,2953,8261,17,0,19,0,0,2665,0,0,5,0,0,0
0,0,3,553,1558,10,65,63,23,1,540,3,10,8,1,0,0
0,0,4,646,4024,24,0,45,11,0,629,1,1,29,0,0,0
0,0,3,3867,3604,0,0,52,17,1,3379,1,1,42,1,0,0
0,0,4,2133,2634,18,0,52,15,1,1989,5,5,32,1,0,0
0,0,9,2105,1961,0,0,63,24,0,1964,5,5,41,0,0,0
0,0,3,1569,4839,3,0,45,14,0,1492,2,2,36,0,0,0
0,0,6,2848,4772,8,355,62,11,1,2171,1,1,37,1,0,0
0,0,7,725,4543,25,0,45,13,1,707,1,1,38,1,0,0
0,0,3,1402,2531,10,0,58,20,0,1341,5,5,8,0,0,0
0,0,0,2886,5222,7,0,44,14,1,2089,2,2,31,1,0,0
0,0,8,3725,3679,11,0,51,16,0,3271,1,1,21,0,0,0
0,0,0,30,7959,0,0,23,2,1,30,3,3,44,1,0,0
0,0,1,564,5046,8,0,40,9,0,550,5,5,46,0,0,0
0,0,1,3040,2113,2,0,56,18,1,2732,5,5,18,1,0,0
0,0,9,3386,5370,2,0,44,14,0,2999,0,0,18,0,0,0
2,1,78,4331,3275,8,643,48,12,0,3724,1,1,46,0,0,1
0,0,6,1093,2515,8,0,55,17,0,1058,5,5,46,0,0,0
0,0,2,4332,5214,11,0,36,6,1,3725,2,2,21,1,0,0
0,0,3,4333,8277,10,0,19,0,0,3726,4,4,8,0,0,0
0,0,3,1566,3631,6,0,52,17,0,1489,1,1,16,0,0,0
0,0,0,4334,7933,0,0,23,2,0,342,3,3,44,0,0,0
0,0,1,4335,6862,1,0,26,2,1,3727,4,4,26,1,0,0
0,0,9,1697,1733,2,0,64,25,0,1605,5,5,18,0,0,0
0,0,7,1603,5917,0,0,35,8,1,3,1,1,43,1,0,0
0,0,1,1461,6806,0,0,26,2,0,1391,4,4,43,0,0,0
0,0,8,3149,5888,10,0,37,9,0,2816,2,2,8,0,0,0
0,0,5,2506,4237,13,3,43,10,1,2309,5,5,11,1,0,0
0,0,4,2119,2997,8,0,50,14,0,1977,1,1,46,0,0,0
0,0,7,2248,4228,18,0,47,14,0,2090,2,2,32,0,0,0
0,0,2,609,5364,20,0,35,5,1,595,2,2,6,1,0,0
0,0,9,4336,7404,14,0,28,5,0,3728,4,4,2,0,0,0
0,0,2,2437,3769,8,0,44,10,0,115,2,2,46,0,0,0
0,0,6,1113,6967,0,0,26,2,1,1076,4,4,43,1,0,0
0,0,3,4337,8080,23,3,21,1,0,3729,4,4,20,0,0,0
0,0,1,460,3788,0,0,47,13,1,451,1,1,42,1,0,0
0,0,4,734,5073,11,0,39,8,0,716,2,2,21,0,0,0
0,0,7,2207,5334,18,0,40,10,1,2056,0,0,32,1,0,0
0,0,3,2639,7106,17,0,28,5,0,2415,0,0,5,0,0,0
0,0,9,2810,7446,0,0,27,5,1,2557,1,1,44,1,0,0
0,0,1,1647,3765,25,193,64,13,1,979,5,5,38,1,0,0
0,0,8,976,3781,9,0,50,16,1,948,1,1,28,1,0,0
0,0,2,4338,2906,18,0,49,12,1,3730,5,5,32,1,0,0
0,0,6,96,6458,0,0,30,4,0,96,3,3,43,0,0,0
0,0,8,3427,6240,17,0,34,7,1,3033,0,0,5,1,0,0
0,0,8,2236,7857,2,0,21,1,1,2080,4,4,18,1,0,0
0,0,8,3277,6077,8,0,35,8,0,2914,2,2,46,0,0,0
0,0,5,2989,2358,11,0,53,15,0,2210,5,5,21,0,0,0
0,0,2,1058,6440,11,0,26,0,0,1025,0,0,21,0,0,0
0,0,5,4339,6739,8,0,25,0,0,3731,0,0,46,0,0,0
0,0,1,2522,6497,18,0,29,3,1,2323,4,4,32,1,0,0
0,0,7,1820,6076,12,0,34,7,1,1712,2,2,12,1,0,0
0,0,8,3476,5063,1,0,43,12,1,3071,2,2,26,1,0,0
0,0,4,1070,5159,11,0,39,8,1,1036,2,2,21,1,0,0
0,0,8,608,3548,2,0,52,17,0,594,1,1,18,0,0,0
0,0,7,4340,3912,0,0,49,15,1,3732,1,1,42,1,0,0
0,0,3,3171,2379,15,0,59,21,0,2833,4,7,22,0,0,0
0,0,6,3568,2736,8,0,54,17,1,3150,5,5,46,1,0,0
0,0,4,1399,3197,2,164,49,14,0,1338,1,1,18,0,0,0
0,0,0,709,6461,1,0,34,8,1,691,4,4,26,1,0,0
0,0,4,3589,6735,10,0,26,1,0,3167,0,0,8,0,0,0
0,0,1,1642,6544,8,0,28,3,1,1558,2,2,46,1,0,0
0,0,4,2965,6842,0,0,25,1,0,2673,4,4,43,0,0,0
0,0,4,91,5451,0,0,36,7,0,91,4,4,42,0,0,0
0,0,0,168,4655,0,0,48,15,0,168,3,3,42,0,0,0
0,0,2,16,2058,0,0,53,15,1,16,1,1,41,1,0,0
0,0,0,4340,3912,0,0,52,18,1,3732,1,1,42,1,0,0
0,0,6,4315,6935,8,0,26,2,0,1760,0,0,46,0,0,0
0,0,3,1867,6785,20,0,30,6,0,1752,3,3,6,0,0,0
0,0,3,4321,8011,0,0,21,1,0,3715,4,4,44,0,0,0
0,0,7,2893,4664,24,0,44,12,0,2617,1,1,29,0,0,0
0,0,6,1669,4874,6,199,62,11,1,289,2,2,16,1,0,0
0,0,9,2091,6644,0,0,34,8,0,1951,4,4,43,0,0,0
0,0,8,1027,7807,8,0,22,1,0,994,4,4,46,0,0,0
0,0,7,2719,7149,1,0,26,2,0,1248,4,4,26,0,0,0
0,0,0,3437,4509,20,0,48,16,1,3040,2,2,6,1,0,0
0,0,8,1813,6830,8,0,29,5,0,1706,0,0,46,0,0,0
0,0,8,2520,2943,11,0,55,18,1,2321,5,5,21,1,0,0
0,0,0,2116,4824,0,0,47,15,0,1974,3,3,42,0,0,0
0,0,5,52,6048,16,0,30,3,1,52,0,0,17,1,0,0
0,0,0,374,3495,4,0,54,19,1,368,5,5,1,1,0,0
0,0,7,551,5925,24,0,35,7,0,538,2,2,29,0,0,0
0,0,4,2688,3928,0,0,46,11,1,1557,1,1,42,1,0,0
0,0,9,373,3453,0,0,55,20,1,367,5,5,42,1,0,0
0,0,5,1155,5638,0,0,34,5,0,1118,4,4,42,0,0,0
0,0,3,3386,5370,2,0,42,12,0,2999,0,0,18,0,0,0
0,0,5,392,6186,0,0,29,2,1,386,2,2,43,1,0,0
0,0,4,397,2980,0,46,50,14,0,391,4,4,41,0,0,0
0,0,0,3956,5349,0,0,43,13,0,3441,4,4,42,0,0,0
0,0,9,628,4369,6,0,50,17,1,611,1,1,16,1,0,0
0,0,5,3837,2134,0,0,54,15,0,3352,1,1,41,0,0,0
0,0,6,714,5275,10,0,40,9,0,696,1,1,8,0,0,0
0,0,1,4341,1915,0,0,57,18,1,3733,5,5,41,1,0,0
0,0,0,3531,6402,3,0,34,8,1,3119,4,4,36,1,0,0
0,0,2,4342,2936,3,0,49,12,1,3734,1,1,36,1,0,0
0,0,0,1883,4247,8,0,50,17,0,1765,4,4,46,0,0,0
0,0,2,1313,3135,2,0,48,12,1,1261,1,1,18,1,0,0
0,0,0,4343,8246,0,0,20,1,0,3735,4,4,44,0,0,0
0,0,2,4344,3233,5,644,63,11,1,3736,1,1,15,1,0,0
0,0,7,2396,5382,11,0,40,10,0,2219,2,2,21,0,0,0
0,0,9,757,2206,6,0,62,23,0,739,5,5,16,0,0,0
0,0,1,4031,7041,8,4,24,1,1,3433,0,0,46,1,0,0
0,0,0,2236,7858,11,0,23,3,1,2080,4,4,21,1,0,0
0,0,3,2074,4804,2,0,46,14,0,1935,2,2,18,0,0,0
0,0,8,2681,1651,11,336,62,22,1,2451,1,8,21,1,0,0
0,0,7,4345,6982,12,0,27,3,1,3325,0,0,12,1,0,0
0,0,6,1403,7140,4,645,25,1,1,1342,0,0,1,1,0,0
0,0,5,4246,4103,6,622,61,10,1,720,1,1,16,1,0,0
0,0,1,2600,3879,17,0,47,13,1,2384,3,3,5,1,0,0
0,0,1,3927,3865,3,0,47,13,0,3422,2,2,36,0,0,0
0,0,8,997,5509,22,11,40,10,1,967,4,4,39,1,0,0
0,0,9,3682,3591,4,0,54,19,0,3236,5,5,1,0,0,0
0,0,5,4093,3363,0,0,48,12,1,3550,5,5,42,1,0,0
0,0,3,1123,4638,6,0,47,14,1,1086,2,2,16,1,0,0
0,0,6,732,1538,0,83,60,20,1,714,15,21,35,1,1,0
0,0,4,574,4375,7,0,43,10,0,560,2,2,31,0,0,0
0,0,7,2174,4897,20,267,63,12,1,2027,2,2,6,1,0,0
0,0,8,4346,7748,28,0,22,1,1,3737,4,4,25,1,0,0
1,1,83,4347,3632,16,646,65,13,1,1489,5,5,17,1,0,1
0,0,0,3589,6735,10,0,32,7,0,3167,0,0,8,0,0,0
0,0,8,3452,2816,27,11,55,19,1,1693,0,0,23,1,0,0
0,0,5,3333,1873,20,0,55,16,1,2960,1,8,6,1,0,0
0,0,0,2838,2339,6,0,60,22,1,2573,5,5,16,1,0,0
0,0,5,2110,3975,0,0,44,10,0,1969,1,1,42,0,0,0
0,0,5,3286,1489,8,427,58,17,1,2923,3,10,46,1,0,0
0,0,8,2792,7003,0,0,28,4,0,2540,4,4,43,0,0,0
0,0,9,3824,5277,0,0,45,14,1,3342,4,4,42,1,0,0
0,0,6,3779,3524,5,0,50,15,0,1865,5,5,15,0,0,0
0,0,3,680,3344,24,0,54,18,1,663,5,5,29,1,0,0
0,0,9,3124,7762,3,0,25,4,0,344,4,4,36,0,0,0
0,0,9,3649,8216,2,0,21,2,0,2501,4,4,18,0,0,0
0,0,2,4347,3632,16,646,62,10,1,1489,5,5,17,1,0,0
0,0,7,3315,7502,10,0,23,1,0,1661,3,3,8,0,0,0
0,0,7,442,5648,30,0,38,9,1,436,1,1,19,1,0,0
0,0,7,48,5967,0,0,35,7,1,48,1,1,43,1,0,0
0,0,2,207,3603,2,0,45,10,0,206,1,1,18,0,0,0
0,0,9,2436,7770,6,0,25,4,0,2250,4,4,16,0,0,0
0,0,5,1938,3412,0,0,47,12,0,1814,5,5,42,0,0,0
0,0,9,2490,7047,11,0,30,7,0,2098,3,3,21,0,0,0
2,1,42,4348,7265,31,647,24,1,0,3738,4,4,40,0,0,1
0,0,8,550,7038,21,0,27,4,0,537,3,3,33,0,0,0
0,0,2,558,6450,0,0,26,0,0,544,3,3,43,0,0,0
0,0,4,2298,6354,0,0,29,3,0,2131,0,0,43,0,0,0
0,0,3,3020,5718,17,0,39,10,1,2714,0,0,5,1,0,0
0,0,7,801,5979,0,0,35,7,1,782,1,1,43,1,0,0
0,0,5,3565,5083,0,481,59,7,0,3148,5,5,35,0,0,0
0,0,4,4349,1732,25,0,57,18,0,3442,5,14,38,0,0,0
0,0,1,1902,6196,0,0,31,4,1,1705,2,2,43,1,0,0
0,0,8,2060,2356,8,0,58,20,0,1924,5,5,46,0,0,0
0,0,5,757,2207,0,0,54,15,1,739,2,2,41,1,0,0
0,0,8,4350,7458,18,0,24,2,1,3739,4,4,32,1,0,0
0,0,9,4281,2890,6,0,58,21,1,3688,5,5,16,1,0,0
0,0,5,2765,6078,24,0,30,3,1,2517,2,2,29,1,0,0
0,0,9,3322,3510,0,0,55,20,1,2951,5,5,42,1,0,0
1,1,61,4344,3234,1,644,65,13,1,3736,5,5,26,1,0,1
0,0,6,569,7286,21,0,24,1,0,555,3,3,33,0,0,0
0,0,7,3773,5798,7,0,36,8,0,1125,0,0,31,0,0,0
0,0,6,315,5456,2,0,38,9,0,311,0,0,18,0,0,0
0,0,7,1902,6196,0,0,33,6,1,1705,2,2,43,1,0,0
0,0,2,892,4846,17,0,38,7,0,868,4,4,5,0,0,0
0,0,7,1840,4331,31,0,46,13,1,1727,1,1,40,1,0,0
0,0,0,2274,6533,21,0,33,8,0,2113,0,0,33,0,0,0
0,0,3,4351,6860,10,0,30,6,1,3740,0,0,8,1,0,0
0,0,7,3557,7627,8,0,22,0,1,3140,4,4,46,1,0,0
0,0,9,823,3576,8,0,55,20,0,804,2,2,46,0,0,0
0,0,6,3038,6258,0,0,31,5,1,2730,2,2,43,1,0,0
1,1,105,4352,3543,6,648,65,13,1,3419,1,1,16,1,0,1
0,0,5,3601,5664,6,0,33,5,0,3176,0,0,16,0,0,0
0,0,0,1483,6103,7,0,37,10,1,1411,0,0,31,1,0,0
0,0,0,4353,7078,0,0,29,6,1,3741,5,5,44,1,0,0
0,0,3,4354,8004,1,0,21,1,0,3742,4,4,26,0,0,0
0,0,1,2452,1758,28,0,58,19,1,2264,5,14,25,1,0,0
0,0,7,4355,7539,2,0,23,1,1,3743,4,4,18,1,0,0
0,0,4,3740,4654,0,0,42,9,0,3283,3,3,42,0,0,0
0,0,3,3878,5915,24,0,37,10,0,3387,2,2,29,0,0,0
0,0,6,373,3453,0,0,50,15,1,367,5,5,42,1,0,0
0,0,4,780,6409,8,0,28,2,0,761,2,2,46,0,0,0
0,0,3,275,6588,8,0,32,7,0,273,0,0,46,0,0,0
0,0,5,2403,6057,2,0,30,3,0,1947,3,3,18,0,0,0
0,0,5,2347,6539,8,0,26,1,1,2175,2,2,46,1,0,0
0,0,2,67,4264,0,0,42,9,0,67,2,2,42,0,0,0
0,0,1,3610,3200,16,0,50,15,0,3182,5,5,17,0,0,0
0,0,0,3632,4299,1,0,50,16,1,2007,1,1,26,1,0,0
0,0,5,263,5919,8,0,31,3,1,262,1,1,46,1,0,0
0,0,4,2864,6895,10,0,25,0,0,2595,0,0,8,0,0,0
0,0,3,602,4593,6,0,47,15,0,588,2,2,16,0,0,0
0,0,2,4112,5204,8,0,36,6,1,1009,5,5,46,1,0,0
0,0,6,2433,3336,2,0,51,15,1,2247,1,1,18,1,0,0
0,0,3,4338,2906,18,0,56,19,1,3730,5,5,32,1,0,0
0,0,8,2010,5097,9,249,64,12,1,1881,1,1,28,1,0,0
0,0,5,2859,3913,8,0,45,11,1,2590,0,0,46,1,0,0
0,0,0,2437,3769,8,0,52,18,0,115,2,2,46,0,0,0
0,0,3,106,7261,0,0,27,4,0,106,1,1,44,0,0,0
0,0,6,2141,4745,5,0,43,11,1,1997,2,2,15,1,0,0
0,0,5,3682,3591,4,0,46,11,0,3236,5,5,1,0,0,0
0,0,8,3930,4246,0,0,48,15,1,3423,2,2,42,1,0,0
0,0,6,1830,6222,2,0,32,5,0,1556,3,3,18,0,0,0
0,0,8,598,6372,0,0,33,7,0,584,0,0,43,0,0,0
0,0,2,1743,4987,2,0,38,6,1,1645,2,2,18,1,0,0
0,0,3,1711,5247,2,0,43,12,1,1618,2,2,18,1,0,0
0,0,8,1972,7219,26,3,26,3,0,1847,4,4,14,0,0,0
0,0,6,2143,4403,0,0,45,12,0,1474,0,0,42,0,0,0
0,0,0,3979,2852,8,0,57,20,1,3461,5,5,46,1,0,0
0,0,0,1517,6111,35,11,37,10,0,1443,2,2,27,0,0,0
0,0,6,654,3806,2,0,48,14,1,637,1,1,18,1,0,0
0,0,2,4356,4353,6,649,60,8,1,3744,1,1,16,1,0,0
0,0,1,2314,5402,18,0,38,8,1,2144,3,3,32,1,0,0
0,0,5,4002,3489,31,0,47,12,0,3480,1,1,40,0,0,0
0,0,1,836,4043,6,0,46,12,0,816,1,1,16,0,0,0
0,0,1,2775,1717,10,0,58,19,1,2525,5,5,8,1,0,0
0,0,9,1147,4625,2,0,49,16,0,1110,2,2,18,0,0,0
0,0,1,4357,3502,7,0,49,14,0,981,1,1,31,0,0,0
0,0,5,3554,5140,14,0,38,7,0,3137,2,2,2,0,0,0
0,0,8,2981,2683,5,0,56,19,1,1703,5,5,15,1,0,0
0,0,8,3647,6932,7,0,28,4,1,3212,3,3,31,1,0,0
0,0,5,2258,5630,7,477,34,5,1,83,0,0,31,1,0,0
0,0,3,3255,3559,6,0,53,18,1,2894,5,5,16,1,0,0
0,0,6,4358,6955,23,3,26,2,1,3745,2,2,20,1,0,0
0,0,7,405,6809,0,0,28,4,0,399,4,4,43,0,0,0
0,0,4,1544,5080,7,0,39,8,0,1469,2,2,31,0,0,0
0,0,2,4003,3561,2,575,62,11,1,3481,1,1,18,1,0,0
0,0,7,2647,5176,19,0,42,11,1,2422,2,2,30,1,0,0
0,0,1,3816,6750,0,0,27,2,1,3336,4,4,43,1,0,0
0,0,0,1984,2857,17,0,57,20,1,1858,2,2,5,1,0,0
0,0,7,4175,5582,0,0,38,9,1,3518,4,4,42,1,0,0
0,0,6,4359,4733,17,650,63,11,1,450,1,1,5,1,0,0
0,0,3,1868,5195,8,0,43,13,0,1753,5,5,46,0,0,0
0,0,1,1165,4642,8,0,43,10,1,1127,4,4,46,1,0,0
0,0,1,3537,2500,31,0,54,16,1,3125,5,5,40,1,0,0
1,1,96,4360,2453,34,651,65,13,1,3746,1,1,24,1,0,1
0,0,0,3796,6253,17,0,35,9,1,3138,0,0,5,1,0,0
0,0,1,4005,5518,6,0,37,7,1,1821,2,2,16,1,0,0
0,0,9,3704,7231,9,0,29,6,0,3255,4,4,28,0,0,0
0,0,9,3481,7305,15,0,28,6,0,3074,4,4,22,0,0,0
0,0,0,4361,3041,18,0,56,20,0,2433,5,5,32,0,0,0
0,0,8,270,6585,19,0,31,6,0,269,3,3,30,0,0,0
0,0,6,29,6321,1,0,31,5,0,29,3,3,26,0,0,0
0,0,1,2699,6343,11,0,30,4,0,1439,0,0,21,0,0,0
0,0,8,176,6722,0,0,30,5,0,176,4,4,43,0,0,0
0,0,7,4177,2005,2,0,59,20,1,3617,5,5,18,1,0,0
0,0,3,2767,2165,18,0,60,21,0,2519,5,5,32,0,0,0
0,0,3,2454,4944,0,0,45,13,1,2266,3,3,42,1,0,0
0,0,8,1623,4109,10,0,49,15,1,1542,1,1,8,1,0,0
0,0,0,4362,6507,8,0,34,8,0,3747,2,2,46,0,0,0
0,0,1,2583,2401,0,0,54,17,0,2370,0,0,41,0,0,0
0,0,6,3012,1656,0,384,60,20,1,2707,5,14,42,1,0,0
0,0,8,4363,5596,8,0,39,10,1,62,1,1,46,1,0,0
0,0,4,1803,6813,2,0,25,1,0,1344,3,3,18,0,0,0
1,1,47,2192,2668,10,268,65,13,1,2042,5,5,8,1,0,1
0,0,3,4364,4208,12,0,49,16,1,3748,1,1,12,1,0,0
0,0,9,3153,5720,10,0,41,12,1,2820,2,2,8,1,0,0
0,0,4,4365,3999,0,652,63,11,1,3749,5,5,35,1,0,0
0,0,4,4366,3786,5,0,46,12,0,3750,1,1,15,0,0,0
0,0,1,304,3037,8,0,51,15,0,301,1,1,46,0,0,0
0,0,9,2222,7281,17,0,29,6,1,2069,0,0,5,1,0,0
0,0,4,1219,4039,0,139,63,11,1,1177,5,5,35,1,0,0
0,0,3,4367,5700,21,0,39,10,1,3751,0,0,33,1,0,0
0,0,5,559,2082,6,0,54,16,0,545,5,5,16,0,0,0
0,0,0,2665,6803,10,0,31,7,0,2437,0,0,8,0,0,0
0,0,8,4368,7564,0,0,23,2,0,3752,2,2,44,0,0,0
0,0,3,3200,7885,8,0,22,1,1,2855,4,4,46,1,0,0
0,0,5,2509,6764,11,0,25,0,1,2311,0,0,21,1,0,0
0,0,9,865,5823,17,0,40,12,1,844,0,0,5,1,0,0
0,0,0,1428,3185,17,0,55,20,1,1362,0,0,5,1,0,0
0,0,0,1734,2509,17,0,59,21,0,1639,2,2,5,0,0,0
0,0,4,4146,1705,24,0,57,18,0,3592,5,14,29,0,0,0
0,0,8,4369,2093,28,0,59,21,0,3753,3,10,25,0,0,0
0,0,7,868,6270,28,0,32,6,0,847,4,4,25,0,0,0
0,0,2,103,4271,22,11,42,8,1,103,4,4,39,1,0,0
0,0,4,3056,3642,0,0,47,12,0,2746,1,1,42,0,0,0
0,0,1,262,1395,0,35,60,20,1,261,11,16,35,1,1,0
0,0,7,1904,6034,2,0,34,7,0,759,3,3,18,0,0,0
0,0,3,1042,5205,7,0,43,13,1,1009,2,2,31,1,0,0
0,0,6,127,5200,23,3,40,10,0,127,5,5,20,0,0,0
0,0,9,3131,7481,31,0,27,5,0,599,4,4,40,0,0,0
0,0,3,3079,2780,20,0,56,20,0,1792,5,5,6,0,0,0
0,0,6,1541,1877,0,0,58,19,1,1466,5,5,41,1,0,0
0,0,7,4370,7643,25,0,22,0,1,3754,3,3,38,1,0,0
0,0,3,2569,4936,2,0,45,13,0,535,2,2,18,0,0,0
0,0,2,1069,5512,16,0,34,4,1,1035,0,0,17,1,0,0
0,0,7,4371,5106,11,0,42,11,1,139,2,2,21,1,0,0
0,0,1,1220,4083,0,0,46,12,0,1178,2,2,42,0,0,0
0,0,4,1115,4258,25,0,44,11,1,1078,1,1,38,1,0,0
0,0,9,3705,7927,0,0,24,3,1,3256,3,3,44,1,0,0
0,0,7,2270,4864,20,277,63,12,1,2109,2,2,6,1,0,0
0,0,3,2733,2442,29,3,58,21,0,2490,5,14,13,0,0,0
0,0,5,4175,5582,0,0,34,5,1,3518,4,4,42,1,0,0
